Unnamed: 0,delta,tau,gamma,beta_s,beta_h,beta_c,c_w,c_c,r_w,r_c,y
185,0.1904296875,0.0634765625,0.0166015625,11.07421875,17.91015625,15.05859375,92.67578125,9.66796875,50.87890625,72.75390625,0.027163613392293114
186,0.1904296875,0.0634765625,0.0166015625,11.07421875,17.91015625,15.05859375,92.67578125,9.66796875,56.54296875,12.59765625,0.07896399241945673
187,0.1904296875,0.8037109375,0.8701171875,13.41796875,11.42578125,2.75390625,6.15234375,44.43359375,50.87890625,12.59765625,0.04232469993682881
188,0.2900390625,0.0634765625,0.8701171875,13.41796875,11.42578125,2.75390625,6.15234375,44.43359375,50.87890625,12.59765625,0.041692987997473153
189,0.2900390625,0.8037109375,0.0166015625,13.41796875,11.42578125,2.75390625,6.15234375,44.43359375,50.87890625,12.59765625,0.09823120656980416
190,0.2900390625,0.8037109375,0.8701171875,11.07421875,11.42578125,2.75390625,6.15234375,44.43359375,50.87890625,12.59765625,0.030322173089071383
191,0.2900390625,0.8037109375,0.8701171875,13.41796875,17.91015625,2.75390625,6.15234375,44.43359375,50.87890625,12.59765625,0.10360075805432722
192,0.2900390625,0.8037109375,0.8701171875,13.41796875,11.42578125,15.05859375,6.15234375,44.43359375,50.87890625,12.59765625,0.06443461781427669
193,0.2900390625,0.8037109375,0.8701171875,13.41796875,11.42578125,2.75390625,92.67578125,44.43359375,50.87890625,12.59765625,0.050852811118130135
194,0.2900390625,0.8037109375,0.8701171875,13.41796875,11.42578125,2.75390625,6.15234375,9.66796875,50.87890625,12.59765625,0.031901452937460516
195,0.2900390625,0.8037109375,0.8701171875,13.41796875,11.42578125,2.75390625,6.15234375,44.43359375,56.54296875,12.59765625,0.08338597599494631
196,0.2900390625,0.8037109375,0.8701171875,13.41796875,11.42578125,2.75390625,6.15234375,44.43359375,50.87890625,72.75390625,0.023689197725837018
197,0.2900390625,0.8037109375,0.8701171875,13.41796875,11.42578125,2.75390625,6.15234375,44.43359375,50.87890625,12.59765625,0.06759317751105495
198,0.6904296875,0.5634765625,0.5166015625,1.07421875,7.91015625,5.05859375,42.67578125,59.66796875,6.54296875,22.75390625,0.006001263423878711
199,0.7900390625,0.5634765625,0.5166015625,1.07421875,7.91015625,5.05859375,42.67578125,59.66796875,6.54296875,22.75390625,0.07927984838913456
200,0.6904296875,0.3037109375,0.5166015625,1.07421875,7.91015625,5.05859375,42.67578125,59.66796875,6.54296875,22.75390625,0.05811749842072015
201,0.6904296875,0.5634765625,0.3701171875,1.07421875,7.91015625,5.05859375,42.67578125,59.66796875,6.54296875,22.75390625,0.0009475679090334807
202,0.6904296875,0.5634765625,0.5166015625,3.41796875,7.91015625,5.05859375,42.67578125,59.66796875,6.54296875,22.75390625,0.01958307012002527
203,0.6904296875,0.5634765625,0.5166015625,1.07421875,1.42578125,5.05859375,42.67578125,59.66796875,6.54296875,22.75390625,0.01010739102969046
204,0.6904296875,0.5634765625,0.5166015625,1.07421875,7.91015625,12.75390625,42.67578125,59.66796875,6.54296875,22.75390625,0.014213518635502211
205,0.6904296875,0.5634765625,0.5166015625,1.07421875,7.91015625,5.05859375,56.15234375,59.66796875,6.54296875,22.75390625,0.016424510423247
206,0.6904296875,0.5634765625,0.5166015625,1.07421875,7.91015625,5.05859375,42.67578125,94.43359375,6.54296875,22.75390625,0.07833228048010107
207,0.6904296875,0.5634765625,0.5166015625,1.07421875,7.91015625,5.05859375,42.67578125,59.66796875,0.87890625,22.75390625,0.03316487681617183
208,0.6904296875,0.5634765625,0.5166015625,1.07421875,7.91015625,5.05859375,42.67578125,59.66796875,6.54296875,62.59765625,0.05369551484523057
209,0.6904296875,0.3037109375,0.3701171875,3.41796875,1.42578125,12.75390625,56.15234375,94.43359375,0.87890625,62.59765625,0.0739102969046115
210,0.7900390625,0.5634765625,0.3701171875,3.41796875,1.42578125,12.75390625,56.15234375,94.43359375,0.87890625,62.59765625,0.0
211,0.7900390625,0.3037109375,0.5166015625,3.41796875,1.42578125,12.75390625,56.15234375,94.43359375,0.87890625,62.59765625,0.029374605180037903
212,0.7900390625,0.3037109375,0.3701171875,1.07421875,1.42578125,12.75390625,56.15234375,94.43359375,0.87890625,62.59765625,0.058749210360075806
213,0.7900390625,0.3037109375,0.3701171875,3.41796875,7.91015625,12.75390625,56.15234375,94.43359375,0.87890625,62.59765625,0.07233101705622236
214,0.7900390625,0.3037109375,0.3701171875,3.41796875,1.42578125,5.05859375,56.15234375,94.43359375,0.87890625,62.59765625,0.06885660138976626
215,0.7900390625,0.3037109375,0.3701171875,3.41796875,1.42578125,12.75390625,42.67578125,94.43359375,0.87890625,62.59765625,0.013897662665824383
216,0.7900390625,0.3037109375,0.3701171875,3.41796875,1.42578125,12.75390625,56.15234375,59.66796875,0.87890625,62.59765625,0.04801010739102969
217,0.7900390625,0.3037109375,0.3701171875,3.41796875,1.42578125,12.75390625,56.15234375,94.43359375,6.54296875,62.59765625,0.07138344914718889
218,0.7900390625,0.3037109375,0.3701171875,3.41796875,1.42578125,12.75390625,56.15234375,94.43359375,0.87890625,22.75390625,0.06253948199620973
219,0.7900390625,0.3037109375,0.3701171875,3.41796875,1.42578125,12.75390625,56.15234375,94.43359375,0.87890625,62.59765625,0.06822488945041061
220,0.9404296875,0.3134765625,0.2666015625,16.07421875,2.91015625,0.05859375,67.67578125,84.66796875,31.54296875,47.75390625,0.08717624763108023
221,0.5400390625,0.3134765625,0.2666015625,16.07421875,2.91015625,0.05859375,67.67578125,84.66796875,31.54296875,47.75390625,0.0998104864181933
222,0.9404296875,0.0537109375,0.2666015625,16.07421875,2.91015625,0.05859375,67.67578125,84.66796875,31.54296875,47.75390625,0.09096651926721415
223,0.9404296875,0.3134765625,0.6201171875,16.07421875,2.91015625,0.05859375,67.67578125,84.66796875,31.54296875,47.75390625,0.06759317751105495
224,0.9404296875,0.3134765625,0.2666015625,18.41796875,2.91015625,0.05859375,67.67578125,84.66796875,31.54296875,47.75390625,0.060960202147820594
225,0.9404296875,0.3134765625,0.2666015625,16.07421875,6.42578125,0.05859375,67.67578125,84.66796875,31.54296875,47.75390625,0.025900189513581806
226,0.9404296875,0.3134765625,0.2666015625,16.07421875,2.91015625,7.75390625,67.67578125,84.66796875,31.54296875,47.75390625,0.03316487681617183
227,0.9404296875,0.3134765625,0.2666015625,16.07421875,2.91015625,0.05859375,81.15234375,84.66796875,31.54296875,47.75390625,0.05590650663297536
228,0.9404296875,0.3134765625,0.2666015625,16.07421875,2.91015625,0.05859375,67.67578125,19.43359375,31.54296875,47.75390625,0.050852811118130135
229,0.9404296875,0.3134765625,0.2666015625,16.07421875,2.91015625,0.05859375,67.67578125,84.66796875,25.87890625,47.75390625,0.01958307012002527
230,0.9404296875,0.3134765625,0.2666015625,16.07421875,2.91015625,0.05859375,67.67578125,84.66796875,31.54296875,37.59765625,0.01958307012002527
231,0.9404296875,0.0537109375,0.6201171875,18.41796875,6.42578125,7.75390625,81.15234375,19.43359375,25.87890625,37.59765625,0.01958307012002527
232,0.5400390625,0.3134765625,0.6201171875,18.41796875,6.42578125,7.75390625,81.15234375,19.43359375,25.87890625,37.59765625,0.07485786481364498
233,0.5400390625,0.0537109375,0.2666015625,18.41796875,6.42578125,7.75390625,81.15234375,19.43359375,25.87890625,37.59765625,0.04295641187618446
234,0.5400390625,0.0537109375,0.6201171875,16.07421875,6.42578125,7.75390625,81.15234375,19.43359375,25.87890625,37.59765625,0.06822488945041061
235,0.5400390625,0.0537109375,0.6201171875,18.41796875,2.91015625,7.75390625,81.15234375,19.43359375,25.87890625,37.59765625,0.041377132027795326
236,0.5400390625,0.0537109375,0.6201171875,18.41796875,6.42578125,0.05859375,81.15234375,19.43359375,25.87890625,37.59765625,0.036007580543272265
237,0.5400390625,0.0537109375,0.6201171875,18.41796875,6.42578125,7.75390625,67.67578125,19.43359375,25.87890625,37.59765625,0.053379658875552745
238,0.5400390625,0.0537109375,0.6201171875,18.41796875,6.42578125,7.75390625,81.15234375,84.66796875,25.87890625,37.59765625,0.16045483259633608
239,0.5400390625,0.0537109375,0.6201171875,18.41796875,6.42578125,7.75390625,81.15234375,19.43359375,31.54296875,37.59765625,0.041377132027795326
240,0.5400390625,0.0537109375,0.6201171875,18.41796875,6.42578125,7.75390625,81.15234375,19.43359375,25.87890625,47.75390625,0.11370814908401769
241,0.5400390625,0.0537109375,0.6201171875,18.41796875,6.42578125,7.75390625,81.15234375,19.43359375,25.87890625,37.59765625,0.027795325331648767
242,0.4404296875,0.8134765625,0.7666015625,6.07421875,12.91015625,10.05859375,17.67578125,34.66796875,81.54296875,97.75390625,0.0082122552116235
243,0.0400390625,0.8134765625,0.7666015625,6.07421875,12.91015625,10.05859375,17.67578125,34.66796875,81.54296875,97.75390625,0.052747946936197096
244,0.4404296875,0.5537109375,0.7666015625,6.07421875,12.91015625,10.05859375,17.67578125,34.66796875,81.54296875,97.75390625,0.032849020846494
245,0.4404296875,0.8134765625,0.1201171875,6.07421875,12.91015625,10.05859375,17.67578125,34.66796875,81.54296875,97.75390625,0.037271004421983576
246,0.4404296875,0.8134765625,0.7666015625,8.41796875,12.91015625,10.05859375,17.67578125,34.66796875,81.54296875,97.75390625,0.07454200884396715
247,0.4404296875,0.8134765625,0.7666015625,6.07421875,16.42578125,10.05859375,17.67578125,34.66796875,81.54296875,97.75390625,0.00505369551484523
248,0.4404296875,0.8134765625,0.7666015625,6.07421875,12.91015625,17.75390625,17.67578125,34.66796875,81.54296875,97.75390625,0.033796588755527476
249,0.4404296875,0.8134765625,0.7666015625,6.07421875,12.91015625,10.05859375,31.15234375,34.66796875,81.54296875,97.75390625,0.051484523057485784
250,0.4404296875,0.8134765625,0.7666015625,6.07421875,12.91015625,10.05859375,17.67578125,69.43359375,81.54296875,97.75390625,0.03632343651295009
251,0.4404296875,0.8134765625,0.7666015625,6.07421875,12.91015625,10.05859375,17.67578125,34.66796875,75.87890625,97.75390625,0.018951358180669616
252,0.4404296875,0.8134765625,0.7666015625,6.07421875,12.91015625,10.05859375,17.67578125,34.66796875,81.54296875,87.59765625,0.06127605811749842
253,0.4404296875,0.5537109375,0.1201171875,8.41796875,16.42578125,17.75390625,31.15234375,69.43359375,75.87890625,87.59765625,0.041377132027795326
254,0.0400390625,0.8134765625,0.1201171875,8.41796875,16.42578125,17.75390625,31.15234375,69.43359375,75.87890625,87.59765625,0.03158559696778269
255,0.0400390625,0.5537109375,0.7666015625,8.41796875,16.42578125,17.75390625,31.15234375,69.43359375,75.87890625,87.59765625,0.043588123815540114
256,0.0400390625,0.5537109375,0.1201171875,6.07421875,16.42578125,17.75390625,31.15234375,69.43359375,75.87890625,87.59765625,0.05969677826910929
257,0.0400390625,0.5537109375,0.1201171875,8.41796875,12.91015625,17.75390625,31.15234375,69.43359375,75.87890625,87.59765625,0.0410612760581175
258,0.0400390625,0.5537109375,0.1201171875,8.41796875,16.42578125,10.05859375,31.15234375,69.43359375,75.87890625,87.59765625,0.060644346178142766
259,0.0400390625,0.5537109375,0.1201171875,8.41796875,16.42578125,17.75390625,17.67578125,69.43359375,75.87890625,87.59765625,0.016740366392924828
260,0.0400390625,0.5537109375,0.1201171875,8.41796875,16.42578125,17.75390625,31.15234375,34.66796875,75.87890625,87.59765625,0.08622867972204674
261,0.0400390625,0.5537109375,0.1201171875,8.41796875,16.42578125,17.75390625,31.15234375,69.43359375,81.54296875,87.59765625,0.11718256475047378
262,0.0400390625,0.5537109375,0.1201171875,8.41796875,16.42578125,17.75390625,31.15234375,69.43359375,75.87890625,97.75390625,0.08843967150979154
263,0.0400390625,0.5537109375,0.1201171875,8.41796875,16.42578125,17.75390625,31.15234375,69.43359375,75.87890625,87.59765625,0.025900189513581806
264,0.3154296875,0.4384765625,0.6416015625,8.57421875,10.41015625,17.55859375,55.17578125,97.16796875,44.04296875,10.25390625,0.04232469993682881
265,0.6650390625,0.4384765625,0.6416015625,8.57421875,10.41015625,17.55859375,55.17578125,97.16796875,44.04296875,10.25390625,0.04074542008843967
266,0.3154296875,0.6787109375,0.6416015625,8.57421875,10.41015625,17.55859375,55.17578125,97.16796875,44.04296875,10.25390625,0.02053063802905875
267,0.3154296875,0.4384765625,0.7451171875,8.57421875,10.41015625,17.55859375,55.17578125,97.16796875,44.04296875,10.25390625,0.024636765634870498
268,0.3154296875,0.4384765625,0.6416015625,0.91796875,10.41015625,17.55859375,55.17578125,97.16796875,44.04296875,10.25390625,0.03632343651295009
269,0.3154296875,0.4384765625,0.6416015625,8.57421875,18.92578125,17.55859375,55.17578125,97.16796875,44.04296875,10.25390625,0.003474415666456096
270,0.3154296875,0.4384765625,0.6416015625,8.57421875,10.41015625,15.25390625,55.17578125,97.16796875,44.04296875,10.25390625,0.03442830069488313
271,0.3154296875,0.4384765625,0.6416015625,8.57421875,10.41015625,17.55859375,43.65234375,97.16796875,44.04296875,10.25390625,0.010739102969046115
272,0.3154296875,0.4384765625,0.6416015625,8.57421875,10.41015625,17.55859375,55.17578125,56.93359375,44.04296875,10.25390625,0.029374605180037903
273,0.3154296875,0.4384765625,0.6416015625,8.57421875,10.41015625,17.55859375,55.17578125,97.16796875,38.37890625,10.25390625,0.030322173089071383
274,0.3154296875,0.4384765625,0.6416015625,8.57421875,10.41015625,17.55859375,55.17578125,97.16796875,44.04296875,0.09765625,0.024636765634870498
275,0.3154296875,0.6787109375,0.7451171875,0.91796875,18.92578125,15.25390625,43.65234375,56.93359375,38.37890625,0.09765625,0.07075173720783323
276,0.6650390625,0.4384765625,0.7451171875,0.91796875,18.92578125,15.25390625,43.65234375,56.93359375,38.37890625,0.09765625,0.0868603916614024
277,0.6650390625,0.6787109375,0.6416015625,0.91796875,18.92578125,15.25390625,43.65234375,56.93359375,38.37890625,0.09765625,0.06001263423878711
278,0.6650390625,0.6787109375,0.7451171875,8.57421875,18.92578125,15.25390625,43.65234375,56.93359375,38.37890625,0.09765625,0.056854074542008845
279,0.6650390625,0.6787109375,0.7451171875,0.91796875,10.41015625,15.25390625,43.65234375,56.93359375,38.37890625,0.09765625,0.08464939987365762
280,0.6650390625,0.6787109375,0.7451171875,0.91796875,18.92578125,17.55859375,43.65234375,56.93359375,38.37890625,0.09765625,0.08654453569172457
281,0.6650390625,0.6787109375,0.7451171875,0.91796875,18.92578125,15.25390625,55.17578125,56.93359375,38.37890625,0.09765625,0.06127605811749842
282,0.6650390625,0.6787109375,0.7451171875,0.91796875,18.92578125,15.25390625,43.65234375,97.16796875,38.37890625,0.09765625,0.04611497157296273
283,0.6650390625,0.6787109375,0.7451171875,0.91796875,18.92578125,15.25390625,43.65234375,56.93359375,44.04296875,0.09765625,0.0634870499052432
284,0.6650390625,0.6787109375,0.7451171875,0.91796875,18.92578125,15.25390625,43.65234375,56.93359375,38.37890625,10.25390625,0.017687934301958308
285,0.6650390625,0.6787109375,0.7451171875,0.91796875,18.92578125,15.25390625,43.65234375,56.93359375,38.37890625,0.09765625,0.06443461781427669
286,0.8154296875,0.9384765625,0.1416015625,18.57421875,0.41015625,7.55859375,5.17578125,47.16796875,94.04296875,60.25390625,0.01737207833228048
287,0.1650390625,0.9384765625,0.1416015625,18.57421875,0.41015625,7.55859375,5.17578125,47.16796875,94.04296875,60.25390625,0.08338597599494631
288,0.8154296875,0.1787109375,0.1416015625,18.57421875,0.41015625,7.55859375,5.17578125,47.16796875,94.04296875,60.25390625,0.026216045483259634
289,0.8154296875,0.9384765625,0.2451171875,18.57421875,0.41015625,7.55859375,5.17578125,47.16796875,94.04296875,60.25390625,0.032849020846494
290,0.8154296875,0.9384765625,0.1416015625,10.91796875,0.41015625,7.55859375,5.17578125,47.16796875,94.04296875,60.25390625,0.026847757422615286
291,0.8154296875,0.9384765625,0.1416015625,18.57421875,8.92578125,7.55859375,5.17578125,47.16796875,94.04296875,60.25390625,0.030322173089071383
292,0.8154296875,0.9384765625,0.1416015625,18.57421875,0.41015625,5.25390625,5.17578125,47.16796875,94.04296875,60.25390625,0.002842703727100442
293,0.8154296875,0.9384765625,0.1416015625,18.57421875,0.41015625,7.55859375,93.65234375,47.16796875,94.04296875,60.25390625,0.07517372078332281
294,0.8154296875,0.9384765625,0.1416015625,18.57421875,0.41015625,7.55859375,5.17578125,6.93359375,94.04296875,60.25390625,0.10928616550852811
295,0.8154296875,0.9384765625,0.1416015625,18.57421875,0.41015625,7.55859375,5.17578125,47.16796875,88.37890625,60.25390625,0.03916614024005054
296,0.8154296875,0.9384765625,0.1416015625,18.57421875,0.41015625,7.55859375,5.17578125,47.16796875,94.04296875,50.09765625,0.06822488945041061
297,0.8154296875,0.1787109375,0.2451171875,10.91796875,8.92578125,5.25390625,93.65234375,6.93359375,88.37890625,50.09765625,0.02053063802905875
298,0.1650390625,0.9384765625,0.2451171875,10.91796875,8.92578125,5.25390625,93.65234375,6.93359375,88.37890625,50.09765625,0.1032849020846494
299,0.1650390625,0.1787109375,0.1416015625,10.91796875,8.92578125,5.25390625,93.65234375,6.93359375,88.37890625,50.09765625,0.12065698041692988
300,0.1650390625,0.1787109375,0.2451171875,18.57421875,8.92578125,5.25390625,93.65234375,6.93359375,88.37890625,50.09765625,0.02969046114971573
301,0.1650390625,0.1787109375,0.2451171875,10.91796875,0.41015625,5.25390625,93.65234375,6.93359375,88.37890625,50.09765625,0.03442830069488313
302,0.1650390625,0.1787109375,0.2451171875,10.91796875,8.92578125,7.55859375,93.65234375,6.93359375,88.37890625,50.09765625,0.18003790271636133
303,0.1650390625,0.1787109375,0.2451171875,10.91796875,8.92578125,5.25390625,5.17578125,6.93359375,88.37890625,50.09765625,0.008843967150979154
304,0.1650390625,0.1787109375,0.2451171875,10.91796875,8.92578125,5.25390625,93.65234375,47.16796875,88.37890625,50.09765625,0.06696146557169931
305,0.1650390625,0.1787109375,0.2451171875,10.91796875,8.92578125,5.25390625,93.65234375,6.93359375,94.04296875,50.09765625,0.028427037271004423
306,0.1650390625,0.1787109375,0.2451171875,10.91796875,8.92578125,5.25390625,93.65234375,6.93359375,88.37890625,60.25390625,0.08749210360075806
307,0.1650390625,0.1787109375,0.2451171875,10.91796875,8.92578125,5.25390625,93.65234375,6.93359375,88.37890625,50.09765625,0.06917245735944409
308,0.5654296875,0.1884765625,0.8916015625,3.57421875,5.41015625,2.55859375,80.17578125,22.16796875,69.04296875,85.25390625,0.07138344914718889
309,0.4150390625,0.1884765625,0.8916015625,3.57421875,5.41015625,2.55859375,80.17578125,22.16796875,69.04296875,85.25390625,0.012950094756790903
310,0.5654296875,0.4287109375,0.8916015625,3.57421875,5.41015625,2.55859375,80.17578125,22.16796875,69.04296875,85.25390625,0.022741629816803537
