delta,tau,gamma,beta_s,beta_h,beta_c,c_w,c_c,r_w,r_c,y
0.2900390625,0.8037109375,0.8701171875,13.41796875,11.42578125,15.05859375,6.15234375,44.43359375,50.87890625,12.59765625,0.030628354910009474
0.2900390625,0.8037109375,0.8701171875,13.41796875,11.42578125,2.75390625,92.67578125,44.43359375,50.87890625,12.59765625,0.0
0.2900390625,0.8037109375,0.8701171875,13.41796875,11.42578125,2.75390625,6.15234375,9.66796875,50.87890625,12.59765625,0.0107357120303126
0.2900390625,0.8037109375,0.8701171875,13.41796875,11.42578125,2.75390625,6.15234375,44.43359375,56.54296875,12.59765625,0.0
0.2900390625,0.8037109375,0.8701171875,13.41796875,11.42578125,2.75390625,6.15234375,44.43359375,50.87890625,72.75390625,0.2153457530786233
0.2900390625,0.8037109375,0.8701171875,13.41796875,11.42578125,2.75390625,6.15234375,44.43359375,50.87890625,12.59765625,0.06315124723713293
0.6904296875,0.5634765625,0.5166015625,1.07421875,7.91015625,5.05859375,42.67578125,59.66796875,6.54296875,22.75390625,0.07672876539311652
0.7900390625,0.5634765625,0.5166015625,1.07421875,7.91015625,5.05859375,42.67578125,59.66796875,6.54296875,22.75390625,0.11809283233343859
0.6904296875,0.3037109375,0.5166015625,1.07421875,7.91015625,5.05859375,42.67578125,59.66796875,6.54296875,22.75390625,0.01357751815598358
0.6904296875,0.5634765625,0.3701171875,1.07421875,7.91015625,5.05859375,42.67578125,59.66796875,6.54296875,22.75390625,0.002841806125670982
0.6904296875,0.5634765625,0.5166015625,3.41796875,7.91015625,5.05859375,42.67578125,59.66796875,6.54296875,22.75390625,0.000947268708556994
0.6904296875,0.5634765625,0.5166015625,1.07421875,1.42578125,5.05859375,42.67578125,59.66796875,6.54296875,22.75390625,0.07799179033785918
0.6904296875,0.5634765625,0.5166015625,1.07421875,7.91015625,12.75390625,42.67578125,59.66796875,6.54296875,22.75390625,0.0
0.6904296875,0.5634765625,0.5166015625,1.07421875,7.91015625,5.05859375,56.15234375,59.66796875,6.54296875,22.75390625,0.04452162930217872
0.6904296875,0.5634765625,0.5166015625,1.07421875,7.91015625,5.05859375,42.67578125,94.43359375,6.54296875,22.75390625,0.11114619513735396
0.6904296875,0.5634765625,0.5166015625,1.07421875,7.91015625,5.05859375,42.67578125,59.66796875,0.87890625,22.75390625,0.057151878749605305
0.6904296875,0.5634765625,0.5166015625,1.07421875,7.91015625,5.05859375,42.67578125,59.66796875,6.54296875,62.59765625,0.006946637196084623
0.6904296875,0.3037109375,0.3701171875,3.41796875,1.42578125,12.75390625,56.15234375,94.43359375,0.87890625,62.59765625,0.026839280075781496
0.7900390625,0.5634765625,0.3701171875,3.41796875,1.42578125,12.75390625,56.15234375,94.43359375,0.87890625,62.59765625,0.3808020208399116
0.7900390625,0.3037109375,0.5166015625,3.41796875,1.42578125,12.75390625,56.15234375,94.43359375,0.87890625,62.59765625,0.0
0.7900390625,0.3037109375,0.3701171875,1.07421875,1.42578125,12.75390625,56.15234375,94.43359375,0.87890625,62.59765625,0.05399431638774866
0.7900390625,0.3037109375,0.3701171875,3.41796875,7.91015625,12.75390625,56.15234375,94.43359375,0.87890625,62.59765625,0.026839280075781496
0.7900390625,0.3037109375,0.3701171875,3.41796875,1.42578125,5.05859375,56.15234375,94.43359375,0.87890625,62.59765625,0.05241553520682034
0.7900390625,0.3037109375,0.3701171875,3.41796875,1.42578125,12.75390625,42.67578125,94.43359375,0.87890625,62.59765625,0.022734449005367856
0.7900390625,0.3037109375,0.3701171875,3.41796875,1.42578125,12.75390625,56.15234375,59.66796875,0.87890625,62.59765625,0.08525418377012946
0.7900390625,0.3037109375,0.3701171875,3.41796875,1.42578125,12.75390625,56.15234375,94.43359375,6.54296875,62.59765625,0.030944111146195136
0.7900390625,0.3037109375,0.3701171875,3.41796875,1.42578125,12.75390625,56.15234375,94.43359375,0.87890625,22.75390625,0.006946637196084623
0.7900390625,0.3037109375,0.3701171875,3.41796875,1.42578125,12.75390625,56.15234375,94.43359375,0.87890625,62.59765625,0.0031575623618566467
0.9404296875,0.3134765625,0.2666015625,16.07421875,2.91015625,0.05859375,67.67578125,84.66796875,31.54296875,47.75390625,0.019576886643511208
0.5400390625,0.3134765625,0.2666015625,16.07421875,2.91015625,0.05859375,67.67578125,84.66796875,31.54296875,47.75390625,0.09946321439848436
0.9404296875,0.0537109375,0.2666015625,16.07421875,2.91015625,0.05859375,67.67578125,84.66796875,31.54296875,47.75390625,0.02178718029681086
0.9404296875,0.3134765625,0.6201171875,16.07421875,2.91015625,0.05859375,67.67578125,84.66796875,31.54296875,47.75390625,0.052731291443006
0.9404296875,0.3134765625,0.2666015625,18.41796875,2.91015625,0.05859375,67.67578125,84.66796875,31.54296875,47.75390625,0.3808020208399116
0.9404296875,0.3134765625,0.2666015625,16.07421875,6.42578125,0.05859375,67.67578125,84.66796875,31.54296875,47.75390625,0.09093779602147142
0.9404296875,0.3134765625,0.2666015625,16.07421875,2.91015625,7.75390625,67.67578125,84.66796875,31.54296875,47.75390625,0.011051468266498263
0.9404296875,0.3134765625,0.2666015625,16.07421875,2.91015625,0.05859375,81.15234375,84.66796875,31.54296875,47.75390625,0.2011367224502684
0.9404296875,0.3134765625,0.2666015625,16.07421875,2.91015625,0.05859375,67.67578125,19.43359375,31.54296875,47.75390625,0.05336280391537733
0.9404296875,0.3134765625,0.2666015625,16.07421875,2.91015625,0.05859375,67.67578125,84.66796875,25.87890625,47.75390625,0.08778023365961478
0.9404296875,0.3134765625,0.2666015625,16.07421875,2.91015625,0.05859375,67.67578125,84.66796875,31.54296875,37.59765625,0.0
0.9404296875,0.0537109375,0.6201171875,18.41796875,6.42578125,7.75390625,81.15234375,19.43359375,25.87890625,37.59765625,0.007578149668455952
0.5400390625,0.3134765625,0.6201171875,18.41796875,6.42578125,7.75390625,81.15234375,19.43359375,25.87890625,37.59765625,0.05967792863909062
0.5400390625,0.0537109375,0.2666015625,18.41796875,6.42578125,7.75390625,81.15234375,19.43359375,25.87890625,37.59765625,0.03031259867382381
0.5400390625,0.0537109375,0.6201171875,16.07421875,6.42578125,7.75390625,81.15234375,19.43359375,25.87890625,37.59765625,0.01484054310072624
0.5400390625,0.0537109375,0.6201171875,18.41796875,2.91015625,7.75390625,81.15234375,19.43359375,25.87890625,37.59765625,0.03315440479949479
0.5400390625,0.0537109375,0.6201171875,18.41796875,6.42578125,0.05859375,81.15234375,19.43359375,25.87890625,37.59765625,0.038206504578465424
0.5400390625,0.0537109375,0.6201171875,18.41796875,6.42578125,7.75390625,67.67578125,19.43359375,25.87890625,37.59765625,0.20429428481212503
0.5400390625,0.0537109375,0.6201171875,18.41796875,6.42578125,7.75390625,81.15234375,84.66796875,25.87890625,37.59765625,0.09251657720239975
0.5400390625,0.0537109375,0.6201171875,18.41796875,6.42578125,7.75390625,81.15234375,19.43359375,31.54296875,37.59765625,0.007578149668455952
0.5400390625,0.0537109375,0.6201171875,18.41796875,6.42578125,7.75390625,81.15234375,19.43359375,25.87890625,47.75390625,0.1724029049573729
0.5400390625,0.0537109375,0.6201171875,18.41796875,6.42578125,7.75390625,81.15234375,19.43359375,25.87890625,37.59765625,0.03504894221660878
0.4404296875,0.8134765625,0.7666015625,6.07421875,12.91015625,10.05859375,17.67578125,34.66796875,81.54296875,97.75390625,0.0031575623618566467
0.0400390625,0.8134765625,0.7666015625,6.07421875,12.91015625,10.05859375,17.67578125,34.66796875,81.54296875,97.75390625,0.0429428481212504
0.4404296875,0.5537109375,0.7666015625,6.07421875,12.91015625,10.05859375,17.67578125,34.66796875,81.54296875,97.75390625,0.006630880959898958
0.4404296875,0.8134765625,0.1201171875,6.07421875,12.91015625,10.05859375,17.67578125,34.66796875,81.54296875,97.75390625,0.0
0.4404296875,0.8134765625,0.7666015625,8.41796875,12.91015625,10.05859375,17.67578125,34.66796875,81.54296875,97.75390625,0.011682980738869593
0.4404296875,0.8134765625,0.7666015625,6.07421875,16.42578125,10.05859375,17.67578125,34.66796875,81.54296875,97.75390625,0.057783391221976635
0.4404296875,0.8134765625,0.7666015625,6.07421875,12.91015625,17.75390625,17.67578125,34.66796875,81.54296875,97.75390625,0.07104515314177455
0.4404296875,0.8134765625,0.7666015625,6.07421875,12.91015625,10.05859375,31.15234375,34.66796875,81.54296875,97.75390625,0.040732554467950745
0.4404296875,0.8134765625,0.7666015625,6.07421875,12.91015625,10.05859375,17.67578125,69.43359375,81.54296875,97.75390625,0.05873065993053363
0.4404296875,0.8134765625,0.7666015625,6.07421875,12.91015625,10.05859375,17.67578125,34.66796875,75.87890625,97.75390625,0.025260498894853173
0.4404296875,0.8134765625,0.7666015625,6.07421875,12.91015625,10.05859375,17.67578125,34.66796875,81.54296875,87.59765625,0.0
0.4404296875,0.5537109375,0.1201171875,8.41796875,16.42578125,17.75390625,31.15234375,69.43359375,75.87890625,87.59765625,0.012630249447426587
0.0400390625,0.8134765625,0.1201171875,8.41796875,16.42578125,17.75390625,31.15234375,69.43359375,75.87890625,87.59765625,0.0
0.0400390625,0.5537109375,0.7666015625,8.41796875,16.42578125,17.75390625,31.15234375,69.43359375,75.87890625,87.59765625,0.003789074834227976
0.0400390625,0.5537109375,0.1201171875,6.07421875,16.42578125,17.75390625,31.15234375,69.43359375,75.87890625,87.59765625,0.10704136406694033
0.0400390625,0.5537109375,0.1201171875,8.41796875,12.91015625,17.75390625,31.15234375,69.43359375,75.87890625,87.59765625,0.007262393432270287
0.0400390625,0.5537109375,0.1201171875,8.41796875,16.42578125,10.05859375,31.15234375,69.43359375,75.87890625,87.59765625,0.11872434480580991
0.0400390625,0.5537109375,0.1201171875,8.41796875,16.42578125,17.75390625,17.67578125,69.43359375,75.87890625,87.59765625,0.11272497631828228
0.0400390625,0.5537109375,0.1201171875,8.41796875,16.42578125,17.75390625,31.15234375,34.66796875,75.87890625,87.59765625,0.09883170192611304
0.0400390625,0.5537109375,0.1201171875,8.41796875,16.42578125,17.75390625,31.15234375,69.43359375,81.54296875,87.59765625,0.07388695926744553
0.0400390625,0.5537109375,0.1201171875,8.41796875,16.42578125,17.75390625,31.15234375,69.43359375,75.87890625,97.75390625,0.09851594568992737
0.0400390625,0.5537109375,0.1201171875,8.41796875,16.42578125,17.75390625,31.15234375,69.43359375,75.87890625,87.59765625,0.05336280391537733
0.3154296875,0.4384765625,0.6416015625,8.57421875,10.41015625,17.55859375,55.17578125,97.16796875,44.04296875,10.25390625,0.015472055573097568
0.6650390625,0.4384765625,0.6416015625,8.57421875,10.41015625,17.55859375,55.17578125,97.16796875,44.04296875,10.25390625,0.024628986422481843
0.3154296875,0.6787109375,0.6416015625,8.57421875,10.41015625,17.55859375,55.17578125,97.16796875,44.04296875,10.25390625,0.08714872118724344
0.3154296875,0.4384765625,0.7451171875,8.57421875,10.41015625,17.55859375,55.17578125,97.16796875,44.04296875,10.25390625,0.14335333122829175
0.3154296875,0.4384765625,0.6416015625,0.91796875,10.41015625,17.55859375,55.17578125,97.16796875,44.04296875,10.25390625,0.030628354910009474
0.3154296875,0.4384765625,0.6416015625,8.57421875,18.92578125,17.55859375,55.17578125,97.16796875,44.04296875,10.25390625,0.01357751815598358
0.3154296875,0.4384765625,0.6416015625,8.57421875,10.41015625,15.25390625,55.17578125,97.16796875,44.04296875,10.25390625,0.008525418377012947
0.3154296875,0.4384765625,0.6416015625,8.57421875,10.41015625,17.55859375,43.65234375,97.16796875,44.04296875,10.25390625,0.01357751815598358
0.3154296875,0.4384765625,0.6416015625,8.57421875,10.41015625,17.55859375,55.17578125,56.93359375,44.04296875,10.25390625,0.006630880959898958
0.3154296875,0.4384765625,0.6416015625,8.57421875,10.41015625,17.55859375,55.17578125,97.16796875,38.37890625,10.25390625,0.02652352383959583
0.3154296875,0.4384765625,0.6416015625,8.57421875,10.41015625,17.55859375,55.17578125,97.16796875,44.04296875,0.09765625,0.02494474265866751
0.3154296875,0.6787109375,0.7451171875,0.91796875,18.92578125,15.25390625,43.65234375,56.93359375,38.37890625,0.09765625,0.07009788443321756
0.6650390625,0.4384765625,0.7451171875,0.91796875,18.92578125,15.25390625,43.65234375,56.93359375,38.37890625,0.09765625,0.0025260498894853173
0.6650390625,0.6787109375,0.6416015625,0.91796875,18.92578125,15.25390625,43.65234375,56.93359375,38.37890625,0.09765625,0.014524786864540574
0.6650390625,0.6787109375,0.7451171875,8.57421875,18.92578125,15.25390625,43.65234375,56.93359375,38.37890625,0.09765625,0.038206504578465424
0.6650390625,0.6787109375,0.7451171875,0.91796875,10.41015625,15.25390625,43.65234375,56.93359375,38.37890625,0.09765625,0.0006315124723713293
0.6650390625,0.6787109375,0.7451171875,0.91796875,18.92578125,17.55859375,43.65234375,56.93359375,38.37890625,0.09765625,0.000947268708556994
0.6650390625,0.6787109375,0.7451171875,0.91796875,18.92578125,15.25390625,55.17578125,56.93359375,38.37890625,0.09765625,0.02778654878433849
0.6650390625,0.6787109375,0.7451171875,0.91796875,18.92578125,15.25390625,43.65234375,97.16796875,38.37890625,0.09765625,0.022102936532996525
0.6650390625,0.6787109375,0.7451171875,0.91796875,18.92578125,15.25390625,43.65234375,56.93359375,44.04296875,0.09765625,0.0
0.6650390625,0.6787109375,0.7451171875,0.91796875,18.92578125,15.25390625,43.65234375,56.93359375,38.37890625,10.25390625,0.05557309756867698
0.6650390625,0.6787109375,0.7451171875,0.91796875,18.92578125,15.25390625,43.65234375,56.93359375,38.37890625,0.09765625,0.009156930849384275
0.8154296875,0.9384765625,0.1416015625,18.57421875,0.41015625,7.55859375,5.17578125,47.16796875,94.04296875,60.25390625,0.05241553520682034
0.1650390625,0.9384765625,0.1416015625,18.57421875,0.41015625,7.55859375,5.17578125,47.16796875,94.04296875,60.25390625,0.17840227344490053
0.8154296875,0.1787109375,0.1416015625,18.57421875,0.41015625,7.55859375,5.17578125,47.16796875,94.04296875,60.25390625,0.1376697189769498
0.8154296875,0.9384765625,0.2451171875,18.57421875,0.41015625,7.55859375,5.17578125,47.16796875,94.04296875,60.25390625,0.03757499210609409
0.8154296875,0.9384765625,0.1416015625,10.91796875,0.41015625,7.55859375,5.17578125,47.16796875,94.04296875,60.25390625,0.0688348594884749
0.8154296875,0.9384765625,0.1416015625,18.57421875,8.92578125,7.55859375,5.17578125,47.16796875,94.04296875,60.25390625,0.02241869276918219
0.8154296875,0.9384765625,0.1416015625,18.57421875,0.41015625,5.25390625,5.17578125,47.16796875,94.04296875,60.25390625,0.01894537417113988
0.8154296875,0.9384765625,0.1416015625,18.57421875,0.41015625,7.55859375,93.65234375,47.16796875,94.04296875,60.25390625,0.011998736975055258
0.8154296875,0.9384765625,0.1416015625,18.57421875,0.41015625,7.55859375,5.17578125,6.93359375,94.04296875,60.25390625,0.0006315124723713293
0.8154296875,0.9384765625,0.1416015625,18.57421875,0.41015625,7.55859375,5.17578125,47.16796875,88.37890625,60.25390625,0.08967477107672876
0.8154296875,0.9384765625,0.1416015625,18.57421875,0.41015625,7.55859375,5.17578125,47.16796875,94.04296875,50.09765625,0.16324597410798863
0.8154296875,0.1787109375,0.2451171875,10.91796875,8.92578125,5.25390625,93.65234375,6.93359375,88.37890625,50.09765625,0.07009788443321756
0.1650390625,0.9384765625,0.2451171875,10.91796875,8.92578125,5.25390625,93.65234375,6.93359375,88.37890625,50.09765625,0.018629617934954216
0.1650390625,0.1787109375,0.1416015625,10.91796875,8.92578125,5.25390625,93.65234375,6.93359375,88.37890625,50.09765625,0.0031575623618566467
0.1650390625,0.1787109375,0.2451171875,18.57421875,8.92578125,5.25390625,93.65234375,6.93359375,88.37890625,50.09765625,0.005999368487527629
0.1650390625,0.1787109375,0.2451171875,10.91796875,0.41015625,5.25390625,93.65234375,6.93359375,88.37890625,50.09765625,0.0031575623618566467
0.1650390625,0.1787109375,0.2451171875,10.91796875,8.92578125,7.55859375,93.65234375,6.93359375,88.37890625,50.09765625,0.031259867382380804
0.1650390625,0.1787109375,0.2451171875,10.91796875,8.92578125,5.25390625,5.17578125,6.93359375,88.37890625,50.09765625,0.13798547521313545
0.1650390625,0.1787109375,0.2451171875,10.91796875,8.92578125,5.25390625,93.65234375,47.16796875,88.37890625,50.09765625,0.07041364066940323
0.1650390625,0.1787109375,0.2451171875,10.91796875,8.92578125,5.25390625,93.65234375,6.93359375,94.04296875,50.09765625,0.005683612251341964
0.1650390625,0.1787109375,0.2451171875,10.91796875,8.92578125,5.25390625,93.65234375,6.93359375,88.37890625,60.25390625,0.02904957372908115
0.1650390625,0.1787109375,0.2451171875,10.91796875,8.92578125,5.25390625,93.65234375,6.93359375,88.37890625,50.09765625,0.009156930849384275
0.5654296875,0.1884765625,0.8916015625,3.57421875,5.41015625,2.55859375,80.17578125,22.16796875,69.04296875,85.25390625,0.0
0.4150390625,0.1884765625,0.8916015625,3.57421875,5.41015625,2.55859375,80.17578125,22.16796875,69.04296875,85.25390625,0.025892011367224504
0.5654296875,0.4287109375,0.8916015625,3.57421875,5.41015625,2.55859375,80.17578125,22.16796875,69.04296875,85.25390625,0.00031575623618566466
0.5654296875,0.1884765625,0.9951171875,3.57421875,5.41015625,2.55859375,80.17578125,22.16796875,69.04296875,85.25390625,0.12219766340385223
0.5654296875,0.1884765625,0.8916015625,5.91796875,5.41015625,2.55859375,80.17578125,22.16796875,69.04296875,85.25390625,0.09725292074518471
0.5654296875,0.1884765625,0.8916015625,3.57421875,3.92578125,2.55859375,80.17578125,22.16796875,69.04296875,85.25390625,0.13640669403220715
0.5654296875,0.1884765625,0.8916015625,3.57421875,5.41015625,10.25390625,80.17578125,22.16796875,69.04296875,85.25390625,0.01831386169876855
0.5654296875,0.1884765625,0.8916015625,3.57421875,5.41015625,2.55859375,68.65234375,22.16796875,69.04296875,85.25390625,0.23429112724976317
0.5654296875,0.1884765625,0.8916015625,3.57421875,5.41015625,2.55859375,80.17578125,81.93359375,69.04296875,85.25390625,0.10767287653931165
0.5654296875,0.1884765625,0.8916015625,3.57421875,5.41015625,2.55859375,80.17578125,22.16796875,63.37890625,85.25390625,0.048310704136406694
0.5654296875,0.1884765625,0.8916015625,3.57421875,5.41015625,2.55859375,80.17578125,22.16796875,69.04296875,25.09765625,0.02557625513103884
0.5654296875,0.4287109375,0.9951171875,5.91796875,3.92578125,10.25390625,68.65234375,81.93359375,63.37890625,25.09765625,0.05115251026207768
0.4150390625,0.1884765625,0.9951171875,5.91796875,3.92578125,10.25390625,68.65234375,81.93359375,63.37890625,25.09765625,0.13735396274076414
